hit_count,greek,english
254,μπέργκμαν,Bergman
254,χοροπηδάει,jumps
254,διαρρήξει,break down
254,κάστανα,Brown
254,αναμενόμενη,expected
254,γινοταν,made
254,ποσόν,sum
254,μεταμφιέσεις,disguises
254,χαμηλώσω,lower
254,δημοκρατικούς,democratic
254,ανακατεύεστε,you are mixing
254,λεξεις,words
254,εμπρηστής,arsonist
254,μέντορα,mentor
254,ενοίκια,rental
254,πρόσεξαν,they were noticed
254,μιο,mi
254,βιβλιάριο,booklet
254,εισέλθουν,they enter
253,λέπρα,leprosy
253,γκλόρι,gloss
253,χας,HAS
253,ταιvία,peal
253,δολοφονούν,murder
253,εξυπνάκηδες,cleverness
253,μεταφράσει,translated
253,χωνάκι,cone
253,κουβεντα,chat
253,17ο,17th
253,εκπαιδεύω,educate
253,ανέβασες,you uploaded
253,γονατίσω,kneel down
253,μ`αρέσει,myself
253,τρομαγμένο,terrified
253,κόρμπιν,Corbin
253,σαρώνει,scans
253,μονέ,monet
253,απαγορευμένα,forbidden
253,τραφούν,fetch
253,ολλανδικά,Dutch
253,συναισθηματικής,emotional
253,alias,alias
253,διέκοψαν,they interrupted
253,γνωρισω,get to know
253,βλαμμένα,hurtful
253,φωτογραφικές,photographic
253,άπταιστα,fluently
253,μανδύας,cloak
253,παιχνιδια,GAME
253,συνηθισμένους,ordinary
253,αυθεντικότητα,authenticity
253,απόκρυψης,concealment
253,πρόδιδα,chapel
253,company,Company
253,αισχρή,foolishly
253,κουκλί,doll
253,βλαντιμίρ,Vladimir
253,pro,pro
253,αναχαίτισης,inhibition
253,θεωρείστε,you consider
253,blues,blues
253,καρμπυρατέρ,carburettor
253,un,u
253,κάηκες,you burned
253,προγραμμάτισα,schedule
253,άνθρωπους,man
253,έφτανες,arriving
253,έμμεσα,indirectly
253,μικραίνει,diminishes
253,εκκλησάκι,chapel
253,ήρωές,heroes
253,ανοικοδόμηση,reconstruction
253,προέκταση,extension
253,νομίζεται,is thought
253,ανέβασμα,upload
253,arxontas23,Arxontas23
253,γενηθήτω,be born
253,χανα,HANA
253,συνήθισέ,get used to
253,shirley,shirley
253,συνοδεύεις,you accompany
253,body,Body
253,ρχόταν,was coming
253,εικοσιτετράωρο,24 hours
253,ανορθόδοξο,unorthodox
253,μεξικανούς,Mexican
253,κρίσεως,judgment
253,μίλχαουζ,Milhauz
253,γύρευες,turn around
253,συντηρητικοί,conservative
253,συνετή,prudent
253,οππά,opae
253,καποιου,someone
253,μπλουθ,block
253,ιόλαος,Iolaos
253,des,des
253,devil,devil
253,χειρουργείου,surgery
253,ανταγωνιστώ,compete
253,σγουρά,curly
253,βλέπεται,seen
253,παραιτηθούμε,We give up
253,φιλοφρονήσεις,compliments
253,εσχάτη,finish
253,τάρανδος,reindeer
253,μπλοκάρω,block
253,πονο,pain
252,ολόιδιο,hollow
252,συκοφαντία,slander
252,χάουελ,Howel
252,μύηση,initiation
252,βελάκι,arrow
252,μούδιασμα,numbness
252,τέλειωσέ,it is done
252,άρση,lifting
252,κολλάμε,stuck
252,αρθούρου,arthrou
252,αποστάτες,apostate
252,υπήρχες,were
252,πίνε,drink
252,πεινούσε,he was hungry
252,σόλες,soles
252,ντόχερτι,Dohert
252,βασιζόμουν,I was relying on
252,πρόσθετη,additional
252,αναγκάζεται,is forced
252,προετοιμάζομαι,prepare
252,φανταζόμασταν,We were imagining
252,ομοίους,identical
252,wu,wu
252,συζυγική,marital
252,γέηλ,maneuver
252,τονίζω,tone
252,alexander,Alexander
252,οσον,as
252,gwen,gwen
252,συνεχιζόταν,He continued
252,ρατσιστή,racist
252,κυνηγόσκυλα,hound
252,πασχαλινό,Easter
252,δαχτυλάκια,fingers
252,τάινι,tain
252,παραπλανήσει,mislead
252,καταφερες,you managed
252,χαιρετούν,they greet
252,τυνησία,Tunisia
252,σχεδιάζοντας,drawing
252,ντροπιάσει,shy
252,χόκει,hoe
252,επίσκοπε,bishop
252,πλουσιόπαιδα,wealthy
252,περισπασμούς,distractions
252,επισκευάσει,repaired
252,προπαγάνδας,propaganda
252,nashville,nashville
252,λογής,kind
252,σφιγμένη,tightened
252,ψήσεις,baking
252,κοκαίνη,cocaine
252,σεκιουριτάς,security
252,λορένζο,Lorenzo
252,συναινετικό,consensual
252,βοργία,boring
252,απογείωσης,take off
252,εξυπνη,smart
252,τουίστ,twist
252,ζωικό,animal
252,προσφέραμε,We offered
252,μέιμπι,milestone
252,παρακαλ,Please
252,γυαλιστερά,glossy
252,καταδικαστείς,condemned
252,ηττημένος,loser
252,αρμάνι,Armani
252,τοποθέτησαν,they placed
252,δώστους,giving
252,ενοχοποιητικά,implicitly
252,ελίς,Elis
252,εξαπατήσω,cheat
252,παραλείψεις,omissions
252,στοίβες,stacks
252,συγκεκριμένοι,specific
252,βραχεί,get wet
252,συνταξιοδότησης,retirement
252,κιφ,Kif
252,ενστάσεις,objections
252,μαρτέν,Martin
252,ενημερωμένη,informed
252,γνώρισαν,They knew
252,ταξίδεψες,you traveled
252,χούλιγκαν,hooligan
252,βολέψουμε,We fascinate
252,καινουριο,new
252,καθυστερημένε,late
252,εξωφρενικά,outrageously
252,χόρτου,grass
252,σαβίνο,savin
252,έλσι,Eli
252,χρηματοδότησης,funding
252,μίση,hatred
252,άθλιε,miserable
252,λίλλυ,Lilly
252,συμφιλίωσης,reconciliation
252,nicky,nicky
252,getting,Getting
252,άθελά,unwittingly
252,μπίλινγκς,Billings
251,αθλήτρια,athlete
251,φιόγκο,bow
251,δούλεμα,work
251,θυμίζετε,you remind
251,καρνέ,cartoon
251,ρωμαίων,Roman
251,υτό,so
251,παραίτησης,resignation
251,φάκα,mousetrap
251,ταυ,TAGE
251,εκουαδόρ,Ecuador
251,jasper,jasper
251,δημόσιου,public
251,αποκλειεται,no way
251,κραφτ,KRAFT
251,βρίζουν,they scream
251,ντέηλ,Deale
251,μεταφραση-συγχρονισμοσ,Translation-Surgery
251,επιφυλακτική,cautiousness
251,τυλίξεις,wrapping
251,ρέιβ,reed
251,σύρετε,drag
251,χώρων,space
251,τρισδιάστατο,three -dimensionalness
251,τόκεν,tocen
251,intel,intel
251,αγορα,Buy
251,αποστάτη,apostate
251,στοιχειώδη,elemental
251,ασκήσουμε,exercise
251,siana,siana
251,πιστολάδες,pistol
251,ψηφοφορίας,voting
251,αρουραίων,rat
251,ανοίγματα,openings
251,τρέντον,Tenton
251,χάριτος,graceful
251,αποκριάτικο,carnival
251,τρομάξαμε,we scared
251,άλφι,alfi
251,ανάρμοστα,inappropriately
251,ταίριασμα,match
251,αριθμο,number
251,αλμυρά,savory
251,ned,ned
251,μειονεκτική,disadvantaged
251,μετακομίσατε,you moved
251,έλαια,olive
251,χρεοκοπία,bankruptcy
251,thrones,thrones
251,bella,bella
251,τερματοφύλακας,goalkeeper
251,χύνει,she is pouring
251,συμφοιτητές,fellow students
251,τζουλ,Julie
251,φεντερίκο,federico
251,ζεμπ,zen
251,μπρεν,Bren
251,πηδιόμαστε,We are jumping
251,aka,AKA
251,στήσατε,you set up
251,αρχισαν,They began
251,δεσμευτώ,commit
251,διεκδίκηση,claim
251,ανακτήσαμε,We recovered
251,διαρκής,lasting
251,αντιπαθεί,dislike
251,μπογκ,bog
251,υποθετική,hypothetical
251,πλησίαζα,I was approaching
251,καθεστώτος,regime
251,θεραπεύσουν,heal
251,trevor,trevor
251,λογομαχία,wrangle
251,λλεν,Llen
251,μεταλλαγμένους,mutated
251,δαγκάνες,calipers
251,ψαχνει,is looking for
251,νόρμαντι,Norman
251,πηρς,Pierce
251,σχέδιo,plan
251,ενώστε,unite
251,ερευνώντας,investigating
251,ana,ana
251,κόσκινο,sieve
251,ντισέπτικονς,Diestepto
251,παλλακίδα,concubine
251,στοκ,stock
251,παράκουσες,obedient
251,ευαισθησίες,sensitivity
251,καλλιστώ,snap
251,καγκελάριο,chancellor
251,συνεδριάσεις,meetings
251,παγίδευσες,trapped
251,πλέι-οφ,playoff
251,σερβίς,service
251,λογα,LOINT
251,αμπελώνα,vineyard
251,σκάσαμε,We burst
251,ντουπρί,dupric
251,ανικανότητά,inability
251,ρωτησα,I asked
251,παρακολούθησες,you attended
251,ντίσνεϊλαντ,Disneyland
251,ρώταγε,he was asking
251,παράνομης,illegal
251,αποσύρομαι,withdraw
251,κρόνου,Saturn
251,μπλέκομαι,interfere
251,μπέμπε,babe
251,θυμώσουν,anger
251,αραβικό,Arabic
251,άκoυσα,loud
251,πoτό,thickness
251,θρόμβος,clot
251,μπρίτνι,Britney
251,εκπλήσομαι,surprise
251,αλαζονική,arrogance
251,μπάζιλ,basil
251,αξιζε,deserve
251,ζουμερή,juicy
251,απογειώνεται,takes off
251,εστέλα,lathe
251,ζαλάδες,dizziness
251,κλασσικός,classical
251,καταστάσεων,situations
251,πίνατε,plate
251,χρεώσει,charged
251,florrick,Florrick
250,επέμβουμε,We intervene
250,μαθουμε,We learn
250,ντονυ,Donny
250,ντύσιμό,outfit
250,χέσεις,hassle
250,χωράω,fit in
250,county,county
250,οκτώβριος,October
250,φράνκα,Franca
250,ομοσπονδιακά,federally
250,ικανές,capable
250,τελειωσα,I am done
250,μάντικορ,manticor
250,επιασαν,They were overwhelmed
250,τελευ,alert
250,στενοχώρια,worry
250,υπερωρία,overtime
250,καταθέσουμε,we deposit
250,βόλκερ,Volker
250,αφύσικα,abnormally
250,παρατρίχα,almost
250,λεπτοί,slim
250,συγνώμμη,apostate
250,ψωνίσουμε,shop
250,ντιβίζιον,divery
250,μηνύσουμε,we sue
250,mtv,mtv
250,περιποιηθούμε,We are treating
250,νυχτοφύλακας,night watchman
250,φύλις,leaf
250,πέτροβιτς,Petrovic
250,χαρτομάντιλα,tissue
250,γκέρινγκ,geering
250,συνεργάστηκα,I worked together
250,ρνι,rn
250,αχρείο,jerk
250,επείγουσας,urgent
250,απορρίψουν,reject
250,βαθμίδα,step
250,ορι,term
250,προσβεβλημένος,affected
250,τιποτένιο,bump
250,άπιστους,infidel
250,γούνινο,furry
250,κρουαζιερόπλοιο,cruise ship
250,ταχυτητα,speed
250,περσέλ,Persel
250,μίτσιγκαν,Michigan
250,αμφίεση,ambiguity
250,συνθήματα,slogans
250,περιφρονώ,scorn
250,κηδεμονίας,guardianship
250,care,care
250,χειριστές,operators
250,γκερέρο,guerrero
250,φασαρια,hustle and bustle
250,εκπροσώπους,representatives
250,περιλαμβάνονται,included
250,καταγράφουμε,we record
250,γένεση,genesis
250,πατάμε,push
250,βιαστούν,rape
250,ζωγράφιζα,I was painting
250,διαμάχης,conflict
250,τελειωσω,finish
250,απαιτείς,require
250,πάσαρε,passed
250,μιτσούκο,mitsuko
250,πλακούντα,placenta
250,καλλιεργούν,cultivate
250,υπάκουη,obedient
250,hayley,Hayley
250,τραβηχτεί,get off
250,προσφέρεσαι,you offer
250,κυλούν,rolling
250,χιμπατζής,chimpanzee
250,ψηφίσαμε,We voted
250,ανήλικους,minor
250,γιουε,yu
250,υπογράφουν,they sign
250,απέφυγα,avoiding
250,απαιτητικός,demanding
250,σβήσετε,erase
250,λανθασμένο,incorrect
250,συζητηθεί,discussed
250,evan,Evan
250,διευθέτηση,arrangement
250,γουίνγκ,Wing
250,τραυματίσει,injure
250,beverlyhillsteam,beverlyhillSteam
250,εvτελώς,entirely
250,mine,mine
250,αλλαξιά,change
250,γιαπωνέζα,Japanese
250,αστειευόμαστε,We are joking
250,αγγλικα,English
250,γκαρ,peak
250,καλλιεργεί,cultivate
250,σκοτώθηκες,You were killed
250,ξεκλειδώσει,unlock
250,ναυαγοσώστης,lifeguard
250,ζενίθ,zenith
250,σφιχτός,tight
250,ψοφίμι,carrion
250,τερματίσω,terminate
249,αθωώθηκε,was acquitted
249,πτηση,flight
249,δικοι,outer
249,εδαφος,terrain
249,μπασταρδάκι,bastard
249,σκάψτε,dig
249,προγραμματίσω,schedule
249,μπερδεύομαι,tangle with
249,διέσχισα,I traveled
249,χάρτινα,paper
249,κακομεταχείριση,abuse
249,κατακόρυφα,vertically
249,μεδούλι,marrow
249,αχιλλέα,Achilles
249,μηριαίο,femur
249,σπέρνουν,sow
249,τζομπς,Jobs
